id,fecha,nombre_empleado,area,actividad_realizada,tipo_incidente,descripcion_incidente,epp_casco,epp_guantes,epp_chaleco,herramientas_estado,altura_trabajo,dias_incapacidad,costo_estimado,foto_incidente
154,2025-03-09,Máxima Bayona Garzón,Mantenimiento,Configuración de equipos,Sin incidente,Ronda de verificación,Dañado,En buen estado,En buen estado,Dañadas,No,0,0,foto_154.jpg
155,2025-03-18,Ani Mar Salinas Riba,Instalaciones,Cambio de ONT,Descarga eléctrica,Reporte rutinario,En buen estado,En buen estado,En buen estado,En buen estado,Sí,3,276,foto_155.jpg
156,2025-05-09,Íngrid Lledó,Mantenimiento,Inspección,Caída,Caída de escalera,En buen estado,Dañado,En buen estado,En buen estado,No,5,795,foto_156.jpg
157,2025-05-05,Epifanio Guillén Valenciano,Soporte,Cambio de ONT,Sin incidente,Reporte rutinario,En buen estado,No usa,No usa,En buen estado,No,0,0,foto_157.jpg
158,2025-05-10,Virginia Escrivá Bustos,Mantenimiento,Inspección,Sin incidente,Reporte rutinario,En buen estado,En buen estado,No usa,En buen estado,Sí,0,0,foto_158.jpg
159,2025-02-27,Chelo Dorotea Urrutia Solsona,Mantenimiento,Configuración de equipos,Exposición a altura,Reporte rutinario,En buen estado,En buen estado,En buen estado,En buen estado,No,1,760,foto_159.jpg
160,2025-03-09,Blanca de Navas,Supervisión,Configuración de equipos,Caída,Corte con fibra,En buen estado,Dañado,En buen estado,Dañadas,Sí,2,506,foto_160.jpg
161,2025-03-09,Noemí Piña Rosa,Soporte,Tendido de fibra,Caída,Corte con fibra,En buen estado,En buen estado,En buen estado,En buen estado,No,1,717,foto_161.jpg
162,2025-04-28,Anselmo Linares Montes,Instalaciones,Reparación,Sin incidente,Reporte rutinario,En buen estado,En buen estado,En buen estado,En buen estado,No,0,0,foto_162.jpg
163,2025-04-29,Susana Elba Hervia Porta,Soporte,Tendido de fibra,Golpe,Golpe con herramienta,Dañado,Dañado,En buen estado,Dañadas,No,1,532,foto_163.jpg
164,2025-05-31,Inmaculada Serra Torrent,Supervisión,Instalación ONT,Exposición a altura,Atrapado por cable,En buen estado,En buen estado,En buen estado,Dañadas,No,1,517,foto_164.jpg
165,2025-03-04,Alonso Grau,Soporte,Reparación,Caída,Caída de escalera,En buen estado,En buen estado,En buen estado,Dañadas,No,3,480,foto_165.jpg
166,2025-03-25,Gilberto Ayala Palomo,Supervisión,Inspección,Sin incidente,Inspección preventiva,En buen estado,Dañado,En buen estado,No inspeccionadas,No,0,0,foto_166.jpg
167,2025-06-07,Álvaro Morera Vila,Mantenimiento,Inspección,Caída,Impacto por herramienta,En buen estado,En buen estado,En buen estado,En buen estado,No,4,1103,foto_167.jpg
168,2025-03-07,Galo Augusto Villegas Mendoza,Soporte,Instalación ONT,Golpe,Resbalón en techo,En buen estado,Dañado,En buen estado,En buen estado,No,1,205,foto_168.jpg
169,2025-04-25,Florencio Millán Oliva,Soporte,Tendido de fibra,Caída,Impacto por herramienta,En buen estado,En buen estado,En buen estado,En buen estado,Sí,3,498,foto_169.jpg
170,2025-06-13,Vilma Pera Fuster,Instalaciones,Inspección,Golpe,Dedo atrapado en puerta,Dañado,No usa,En buen estado,En buen estado,No,1,256,foto_170.jpg
171,2025-03-28,Natalio Blazquez,Soporte,Tendido de fibra,Caída,Dedo atrapado en puerta,Dañado,En buen estado,En buen estado,Dañadas,No,1,235,foto_171.jpg
172,2025-04-10,Benito Fabricio Leiva Portero,Soporte,Configuración de equipos,Caída,Inspección preventiva,En buen estado,Dañado,No usa,En buen estado,No,1,438,foto_172.jpg
173,2025-03-19,Duilio Olivé Murcia,Mantenimiento,Configuración de equipos,Sin incidente,Reporte rutinario,No usa,En buen estado,En buen estado,En buen estado,Sí,0,0,foto_173.jpg
174,2025-05-11,Duilio Miralles,Supervisión,Verificación de señal,Caída,Impacto por herramienta,En buen estado,En buen estado,En buen estado,En buen estado,No,2,564,foto_174.jpg
175,2025-05-26,Dalila Otero,Supervisión,Instalación ONT,Golpe,Caída de escalera,En buen estado,Dañado,En buen estado,No inspeccionadas,No,2,347,foto_175.jpg
176,2025-05-05,Loreto Zaida Arribas Caparrós,Supervisión,Reparación,Golpe,Corte con fibra,En buen estado,No usa,En buen estado,En buen estado,No,2,586,foto_176.jpg
177,2025-03-16,Marisa de Castañeda,Mantenimiento,Verificación de señal,Sin incidente,Ronda de verificación,Dañado,En buen estado,Dañado,En buen estado,No,0,0,foto_177.jpg
178,2025-04-24,Patricio Pastor Fuster,Supervisión,Instalación ONT,Corte,Contacto con caja sin aislar,En buen estado,En buen estado,En buen estado,No inspeccionadas,No,4,121,foto_178.jpg
179,2025-05-11,Íñigo de Cerdá,Soporte,Instalación ONT,Golpe,Dedo atrapado en puerta,Dañado,En buen estado,En buen estado,En buen estado,Sí,4,1094,foto_179.jpg
180,2025-06-14,Hipólito Zabaleta Sanchez,Supervisión,Instalación ONT,Sin incidente,Inspección preventiva,Dañado,En buen estado,En buen estado,En buen estado,No,0,0,foto_180.jpg
181,2025-05-07,Chita del Puga,Supervisión,Inspección,Caída,Golpe con herramienta,Dañado,Dañado,En buen estado,No inspeccionadas,Sí,1,877,foto_181.jpg
182,2025-05-05,Prudencio Jordi Arnaiz Arévalo,Instalaciones,Instalación ONT,Sin incidente,Sin evento,En buen estado,En buen estado,En buen estado,En buen estado,No,0,0,foto_182.jpg
183,2025-05-08,Emelina Montaña-Murcia,Soporte,Verificación de señal,Sin incidente,Sin evento,En buen estado,Dañado,En buen estado,En buen estado,No,0,0,foto_183.jpg
184,2025-03-14,Goyo Ariza-Julián,Instalaciones,Tendido de fibra,Sin incidente,Inspección preventiva,Dañado,En buen estado,En buen estado,En buen estado,No,0,0,foto_184.jpg
185,2025-05-12,Ale Camino Lillo,Soporte,Cambio de ONT,Sin incidente,Ronda de verificación,En buen estado,En buen estado,En buen estado,En buen estado,No,0,0,foto_185.jpg
186,2025-03-22,Estefanía Sánchez Paredes,Instalaciones,Configuración de equipos,Sin incidente,Ronda de verificación,Dañado,En buen estado,En buen estado,En buen estado,Sí,0,0,foto_186.jpg
187,2025-05-13,Itziar Arteaga Benítez,Mantenimiento,Verificación de señal,Atrapamiento,Reporte rutinario,En buen estado,No usa,Dañado,En buen estado,No,1,426,foto_187.jpg
188,2025-04-25,Elisa Llobet Adán,Instalaciones,Cambio de ONT,Golpe,Corte con fibra,En buen estado,En buen estado,En buen estado,En buen estado,No,7,666,foto_188.jpg
189,2025-05-23,Rolando Mir Armas,Mantenimiento,Tendido de fibra,Sin incidente,Ronda de verificación,En buen estado,Dañado,En buen estado,En buen estado,No,0,0,foto_189.jpg
190,2025-03-13,Inmaculada Ariño,Soporte,Tendido de fibra,Caída,Impacto por herramienta,En buen estado,No usa,En buen estado,En buen estado,No,4,1144,foto_190.jpg
191,2025-06-15,María Luisa Uría Montserrat,Instalaciones,Verificación de señal,Exposición a altura,Corte con fibra,En buen estado,En buen estado,En buen estado,En buen estado,Sí,1,1136,foto_191.jpg
192,2025-05-20,Andrea Lupe Olmedo Ferrer,Instalaciones,Verificación de señal,Exposición a altura,Inspección preventiva,En buen estado,En buen estado,En buen estado,En buen estado,No,1,348,foto_192.jpg
193,2025-05-30,Calixto Montero Mate,Supervisión,Cambio de ONT,Golpe,Inspección preventiva,En buen estado,En buen estado,Dañado,No inspeccionadas,No,2,631,foto_193.jpg
194,2025-04-10,María Ángeles Sebastián Clavero,Mantenimiento,Inspección,Atrapamiento,Reporte rutinario,En buen estado,Dañado,En buen estado,En buen estado,Sí,4,1016,foto_194.jpg
195,2025-03-06,Rodolfo Eugenio Dalmau Crespi,Soporte,Tendido de fibra,Sin incidente,Sin evento,Dañado,Dañado,En buen estado,Dañadas,No,0,0,foto_195.jpg
196,2025-04-23,Gerardo Silva Cordero,Supervisión,Tendido de fibra,Golpe,Resbalón en techo,En buen estado,En buen estado,En buen estado,En buen estado,Sí,2,1102,foto_196.jpg
197,2025-05-16,Atilio Carbó Perea,Instalaciones,Tendido de fibra,Corte,Trabajando en poste sin arnés,En buen estado,No usa,En buen estado,En buen estado,Sí,2,678,foto_197.jpg
198,2025-05-14,Otilia Jurado Guardiola,Instalaciones,Instalación ONT,Descarga eléctrica,Golpe con herramienta,En buen estado,En buen estado,En buen estado,En buen estado,No,1,1182,foto_198.jpg
199,2025-05-27,Lucila Gallart-Carmona,Soporte,Tendido de fibra,Sin incidente,Reporte rutinario,En buen estado,Dañado,Dañado,En buen estado,No,0,0,foto_199.jpg
200,2025-03-13,Pía Plaza Novoa,Supervisión,Reparación,Corte,Resbalón en terreno mojado,No usa,En buen estado,En buen estado,En buen estado,No,1,156,foto_200.jpg
201,2025-03-21,Itziar del Almagro,Instalaciones,Configuración de equipos,Caída,Caída de escalera,No usa,En buen estado,En buen estado,No inspeccionadas,No,2,166,foto_201.jpg
202,2025-03-17,Miguela Ferreras-Somoza,Supervisión,Tendido de fibra,Atrapamiento,Golpe con herramienta,Dañado,En buen estado,En buen estado,En buen estado,No,1,740,foto_202.jpg
203,2025-03-07,María Coloma,Mantenimiento,Configuración de equipos,Sin incidente,Sin evento,No usa,En buen estado,En buen estado,En buen estado,Sí,0,0,foto_203.jpg
204,2025-06-06,Belen Guerra Castillo,Instalaciones,Tendido de fibra,Exposición a altura,Caída de escalera,En buen estado,Dañado,En buen estado,En buen estado,No,3,355,foto_204.jpg
205,2025-06-02,Fabiola Torrecilla Beltran,Supervisión,Tendido de fibra,Sin incidente,Ronda de verificación,En buen estado,Dañado,En buen estado,No inspeccionadas,Sí,0,0,foto_205.jpg
206,2025-02-27,Glauco Arnal Terrón,Instalaciones,Cambio de ONT,Golpe,Atrapado por cable,En buen estado,En buen estado,En buen estado,No inspeccionadas,No,1,98,foto_206.jpg
207,2025-04-11,Hector Pereira,Mantenimiento,Reparación,Golpe,Caída de escalera,En buen estado,En buen estado,En buen estado,En buen estado,No,1,758,foto_207.jpg
208,2025-04-11,Graciana Villanueva-Ibañez,Supervisión,Configuración de equipos,Sin incidente,Inspección preventiva,En buen estado,No usa,En buen estado,En buen estado,No,0,0,foto_208.jpg
209,2025-04-03,Maxi Cortina Campo,Soporte,Cambio de ONT,Sin incidente,Inspección preventiva,Dañado,En buen estado,En buen estado,Dañadas,No,0,0,foto_209.jpg
210,2025-03-08,Pepe del Pinto,Soporte,Configuración de equipos,Descarga eléctrica,Deslizamiento en escalera,En buen estado,En buen estado,En buen estado,En buen estado,No,1,961,foto_210.jpg
211,2025-06-01,Tere Gonzalez Suárez,Soporte,Instalación ONT,Descarga eléctrica,Dedo atrapado en puerta,Dañado,En buen estado,En buen estado,No inspeccionadas,No,1,852,foto_211.jpg
212,2025-04-08,Lola Hervia-Jover,Supervisión,Inspección,Sin incidente,Sin evento,No usa,Dañado,En buen estado,En buen estado,Sí,0,0,foto_212.jpg
213,2025-05-27,Juan Pablo Vilaplana Giralt,Supervisión,Configuración de equipos,Sin incidente,Reporte rutinario,No usa,En buen estado,En buen estado,En buen estado,Sí,0,0,foto_213.jpg
214,2025-03-24,María Dolores Villaverde-Arana,Supervisión,Tendido de fibra,Golpe,Resbalón en terreno mojado,En buen estado,No usa,En buen estado,No inspeccionadas,No,1,135,foto_214.jpg
215,2025-02-22,María José Landa Lozano,Mantenimiento,Instalación ONT,Golpe,Caída de escalera,En buen estado,No usa,En buen estado,En buen estado,Sí,3,945,foto_215.jpg
216,2025-04-22,Luis Demetrio Bou Cabañas,Instalaciones,Verificación de señal,Caída,Caída de escalera,En buen estado,En buen estado,En buen estado,Dañadas,No,1,202,foto_216.jpg
217,2025-04-12,Emilio Montalbán Palomares,Instalaciones,Verificación de señal,Sin incidente,Inspección preventiva,Dañado,No usa,No usa,En buen estado,No,0,0,foto_217.jpg
218,2025-03-15,Clarisa Flavia Plana Baeza,Supervisión,Instalación ONT,Atrapamiento,Caída de escalera,En buen estado,Dañado,En buen estado,Dañadas,No,1,1144,foto_218.jpg
219,2025-04-24,Luciano Godoy-Hidalgo,Supervisión,Reparación,Atrapamiento,Golpe con herramienta,En buen estado,En buen estado,En buen estado,Dañadas,Sí,1,121,foto_219.jpg
220,2025-03-21,Gaspar Ferrer Galan,Supervisión,Reparación,Caída,Corte con cúter,En buen estado,Dañado,En buen estado,En buen estado,No,3,381,foto_220.jpg
221,2025-04-02,Vanesa Ricart Cadenas,Instalaciones,Cambio de ONT,Caída,Resbalón en techo,Dañado,En buen estado,En buen estado,En buen estado,No,2,585,foto_221.jpg
222,2025-05-05,Noelia Miró Cáceres,Instalaciones,Reparación,Caída,Contacto con caja sin aislar,No usa,En buen estado,En buen estado,Dañadas,No,2,294,foto_222.jpg
223,2025-04-26,Manu de Reig,Soporte,Tendido de fibra,Corte,Resbalón en terreno mojado,En buen estado,En buen estado,En buen estado,En buen estado,No,1,158,foto_223.jpg
224,2025-06-11,Magdalena Solsona Vélez,Soporte,Reparación,Caída,Contacto con caja sin aislar,No usa,En buen estado,No usa,En buen estado,No,3,276,foto_224.jpg
225,2025-04-20,Caridad Silva Tamayo,Supervisión,Configuración de equipos,Sin incidente,Inspección preventiva,En buen estado,En buen estado,En buen estado,En buen estado,Sí,0,0,foto_225.jpg
226,2025-02-19,Anastasia Goñi Castilla,Mantenimiento,Inspección,Sin incidente,Ronda de verificación,En buen estado,En buen estado,En buen estado,En buen estado,No,0,0,foto_226.jpg
227,2025-06-16,Quique Bernat Rivera,Instalaciones,Verificación de señal,Atrapamiento,Atrapado por cable,En buen estado,En buen estado,En buen estado,En buen estado,No,2,331,foto_227.jpg
228,2025-05-20,Heraclio Hurtado Andres,Instalaciones,Configuración de equipos,Sin incidente,Ronda de verificación,Dañado,En buen estado,En buen estado,No inspeccionadas,Sí,0,0,foto_228.jpg
229,2025-02-25,Diego Vega Segovia,Supervisión,Configuración de equipos,Corte,Inspección preventiva,En buen estado,En buen estado,En buen estado,No inspeccionadas,No,2,987,foto_229.jpg
230,2025-04-25,Marcia Roca Colomer,Soporte,Reparación,Corte,Ronda de verificación,En buen estado,No usa,En buen estado,En buen estado,No,3,742,foto_230.jpg
231,2025-04-02,Ale de Blanca,Soporte,Tendido de fibra,Sin incidente,Sin evento,En buen estado,En buen estado,En buen estado,Dañadas,No,0,0,foto_231.jpg
232,2025-05-28,Eugenio del Requena,Mantenimiento,Cambio de ONT,Sin incidente,Reporte rutinario,Dañado,No usa,En buen estado,Dañadas,No,0,0,foto_232.jpg
233,2025-04-25,Sol Ariadna Porras Ferreras,Supervisión,Configuración de equipos,Sin incidente,Ronda de verificación,En buen estado,En buen estado,En buen estado,En buen estado,No,0,0,foto_233.jpg
234,2025-05-09,Marita Villalonga Bonet,Mantenimiento,Configuración de equipos,Corte,Resbalón en techo,En buen estado,Dañado,En buen estado,En buen estado,No,2,1186,foto_234.jpg
235,2025-04-19,Pancho Almansa,Instalaciones,Verificación de señal,Sin incidente,Inspección preventiva,En buen estado,Dañado,En buen estado,Dañadas,No,0,0,foto_235.jpg
236,2025-06-12,Isaac de Boix,Instalaciones,Reparación,Corte,Contacto con caja sin aislar,En buen estado,Dañado,En buen estado,En buen estado,No,2,1173,foto_236.jpg
237,2025-03-23,Diana Vazquez Vicens,Supervisión,Reparación,Caída,Golpe con herramienta,No usa,En buen estado,En buen estado,Dañadas,No,1,151,foto_237.jpg
238,2025-03-12,Visitación Sierra Cano,Soporte,Configuración de equipos,Descarga eléctrica,Atrapado por cable,En buen estado,No usa,En buen estado,En buen estado,Sí,1,200,foto_238.jpg
239,2025-05-14,Sandalio Pereira Daza,Instalaciones,Verificación de señal,Sin incidente,Reporte rutinario,En buen estado,En buen estado,En buen estado,En buen estado,No,0,0,foto_239.jpg
240,2025-05-29,Severiano Lucena Valenzuela,Instalaciones,Inspección,Atrapamiento,Corte con fibra,Dañado,En buen estado,En buen estado,En buen estado,No,1,1081,foto_240.jpg
241,2025-04-09,Amparo de Ordóñez,Supervisión,Configuración de equipos,Caída,Contacto accidental,En buen estado,En buen estado,En buen estado,Dañadas,No,5,131,foto_241.jpg
242,2025-05-30,Nazaret Marcos Mosquera,Mantenimiento,Cambio de ONT,Sin incidente,Sin evento,En buen estado,Dañado,En buen estado,En buen estado,No,0,0,foto_242.jpg
243,2025-03-23,Tatiana Larrea Feijoo,Instalaciones,Configuración de equipos,Caída,Reporte rutinario,No usa,No usa,No usa,En buen estado,No,3,93,foto_243.jpg
244,2025-06-16,Azucena Selena Calderon Martí,Mantenimiento,Cambio de ONT,Caída,Atrapado por cable,Dañado,Dañado,En buen estado,No inspeccionadas,No,2,306,foto_244.jpg
245,2025-06-17,Emiliana Sureda Barbero,Soporte,Cambio de ONT,Sin incidente,Inspección preventiva,En buen estado,En buen estado,En buen estado,En buen estado,Sí,0,0,foto_245.jpg
246,2025-05-14,Rosalina Pellicer Carranza,Supervisión,Verificación de señal,Descarga eléctrica,Golpe con herramienta,En buen estado,No usa,No usa,Dañadas,No,1,1005,foto_246.jpg
247,2025-06-01,Roxana Almeida Alberola,Soporte,Verificación de señal,Sin incidente,Sin evento,No usa,No usa,En buen estado,Dañadas,No,0,0,foto_247.jpg
248,2025-06-01,Lupe del Mercader,Supervisión,Inspección,Sin incidente,Inspección preventiva,En buen estado,Dañado,En buen estado,En buen estado,No,0,0,foto_248.jpg
249,2025-05-15,Antonio Valenzuela Montenegro,Mantenimiento,Verificación de señal,Golpe,Reporte rutinario,No usa,No usa,En buen estado,En buen estado,No,1,182,foto_249.jpg
250,2025-05-09,Amílcar de Herranz,Supervisión,Verificación de señal,Descarga eléctrica,Inspección preventiva,En buen estado,En buen estado,En buen estado,En buen estado,No,1,662,foto_250.jpg
251,2025-03-11,Rosa María Caro,Supervisión,Inspección,Golpe,Impacto por herramienta,En buen estado,No usa,En buen estado,En buen estado,No,3,1056,foto_251.jpg
252,2025-04-28,Amparo Franch Céspedes,Mantenimiento,Inspección,Golpe,Ronda de verificación,En buen estado,En buen estado,En buen estado,En buen estado,Sí,1,633,foto_252.jpg
253,2025-06-18,Leyre Gonzalo Torrents,Instalaciones,Configuración de equipos,Sin incidente,Inspección preventiva,En buen estado,En buen estado,En buen estado,En buen estado,Sí,0,0,foto_253.jpg
254,2025-04-05,Graciela Patiño Cabezas,Mantenimiento,Instalación ONT,Sin incidente,Inspección preventiva,En buen estado,En buen estado,En buen estado,En buen estado,No,0,0,foto_254.jpg
255,2025-03-08,José Manuel Vallejo Bernat,Soporte,Verificación de señal,Exposición a altura,Impacto por herramienta,En buen estado,No usa,En buen estado,Dañadas,No,4,627,foto_255.jpg
256,2025-02-27,Coral Posada Pombo,Instalaciones,Instalación ONT,Exposición a altura,Corte con cúter,En buen estado,En buen estado,En buen estado,En buen estado,No,2,1033,foto_256.jpg
257,2025-03-09,Aurelio de Ayllón,Instalaciones,Cambio de ONT,Sin incidente,Inspección preventiva,En buen estado,En buen estado,En buen estado,En buen estado,Sí,0,0,foto_257.jpg
258,2025-03-08,Abel Corbacho-Torralba,Mantenimiento,Cambio de ONT,Sin incidente,Inspección preventiva,No usa,En buen estado,Dañado,Dañadas,No,0,0,foto_258.jpg
